상품번호,상품명(필수),상품분류(필수),상품코드,원산지,제조사,브랜드번호,과세/비과세,배송정책,적립금정책,유사검색어,가격대체문구,짧은설명,상품설명,메인이미지,리스트이미지,상세이미지,확대이미지,관리 메모,출시일,상품출력여부,품절상품,재고량연동,옵션출력방식,가격/재고 옵션명,가격/재고 옵션목록,추가상품제목,추가상품목록,상품추가정보 제목,상품추가정보1,상품추가정보2,상품추가정보3,상품추가정보4,상품추가정보5,상품추가정보6,관련상품방식,관련상품번호,상품필수정보,모델명,상품상태,공급가격,입력옵션제목,입력옵션목록,회원 적립금혜택 제외,회원 할인혜택 제외,제조일자,유효일자시작,유효일자끝,이벤트문구,모바일 전용 이미지 사용여부,모바일 메인 이미지,모바일 리스트 이미지,모바일 상세 이미지,모바일 확대 이미지,모바일 메인에 사용될 PC 이미지,모바일 리스트 사용될 PC 이미지,모바일 상세 사용될 PC 이미지,모바일 확대 사용될 PC 이미지,수입 및 제작 여부,판매방식 구분,주 이용 고객층,성별,상품속성,검색태그,네이버 카테고리,가격비교 페이지 ID,네이버쇼핑 노출 설정,상품별 배송비,페이스북 광고 사용 설정,페이스북 광고 제품 피드 이미지,도서공연비 소득공제 상품 여부,다음 쇼핑하우 노출 설정
goodsno,goodsnm,goodscate,goodscd,origin,maker,brandno,tax,delivery_type,use_emoney,keyword,strprice,shortdesc,longdesc,img_i,img_s,img_m,img_l,memo,launchdt,open,runout,usestock,opttype,optnm,opts,addoptnm,addopts,ex_title,ex1,ex2,ex3,ex4,ex5,ex6,relationis,relation,extra_info,model_name,goods_status,provider_price,inputable_addoptnm,inputable_addopts,exclude_member_reserve,exclude_member_discount,manufacture_date,effective_date_start,effective_date_end,naver_event,use_mobile_img,img_w,img_x,img_y,img_z,img_pc_w,img_pc_x,img_pc_y,img_pc_z,naver_import_flag,naver_product_flag,naver_age_group,naver_gender,naver_attribute,naver_search_tag,naver_category,naver_product_id,naver_shopping_yn,goods_delivery,use_facebook,img_facebook,culture_benefit,daum_shopping_yn
78993,조화 등나무꽃 등꽃 가지 퍼플 70cm 24개 세트 위스테리아 꽃나무 꽃장식 행잉 넝쿨,022|022060|022060030,,,mdeco.co.kr(c),0,1,0,0,,,,"<center><b>▒ 제품 설명</b><br>24개 세트로 배송 되는 제품 입니다.<br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 70cm 가량<br> 가로 폭 : 40cm 가량<br> <br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문 주세요.<br> (보통 가로 사이즈는 바닥에 놓은 상태에서 측정하고 있답니다.)<br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2025-05-02/20250509-058.jpg""><br> <img src=""https://img.mdeco.kr/2025-05-02/20250509-059.jpg""><br> <img src=""https://img.mdeco.kr/2025-05-02/20250509-060.jpg""><br> <img src=""https://img.mdeco.kr/2025-05-02/20250509-061.jpg""><br> <img src=""https://img.mdeco.kr/2025-05-02/20250509-062.jpg""><br> <img src=""https://img.mdeco.kr/2025-05-02/20250509-072.jpg""><br> <img src=""https://img.mdeco.kr/2025-05-02/20250509-073.jpg""><br> <img src=""https://img.mdeco.kr/2025-05-02/20250509-083.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center>",1746773343570i0.jpg,1746773343451s0.jpg,1746773343981m0.jpg,1746773343731l0.jpg,,0000-00-00,1,0,o,single,,^^93600^120000^0^0^14800^0,^,,,,,,,,,1,,,DXH-30308,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
78797,조화 등나무 꽃 등꽃 바인 화이트 116cm 12개 세트 위스테리아 꽃나무 꽃장식 행잉 넝쿨,022|022060|022060030,,,mdeco.co.kr(jh),0,1,0,0,,,,"<center><b>▒ 제품 설명</b><br>12개 세트로 배송 되는 제품 입니다.<br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 일자로 펼쳤을 시<br> 길이 : 116cm 가량<br> <br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문 주세요.<br> (보통 가로 사이즈는 바닥에 놓은 상태에서 측정하고 있답니다.)<br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-123.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-124.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-125.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-233.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-234.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-018.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center>",1745286844869i0.jpg,1745286844931s0.jpg,1745286844256m0.jpg,1745286844654l0.jpg,,0000-00-00,1,0,o,single,,^^48000^72000^0^0^14800^0,^,,,,,,,,,1,,,,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
78258,조화 줄 맨드라미 가지 120cm 12개 세트 3색 택1 아마런스 아마란스 아마란투스 아마란서스 줄맨드라미 피그위드 아마란토스 인조 꽃 식물,022|022060|022060030,,,mdeco.co.kr(c),0,1,0,0,,,,"<center><b>▒ 제품 설명</b><br> 3가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br> 12개 세트로 배송되는 제품 입니다.<br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 일자로 펼쳤을 때<br> 길이 : 120cm 가량</center><center><br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br> 보통 가로 사이즈는<br> 바닥에 놓은 상태에서 측정하고 있습니다.<br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2025-02-06/20250218-188.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-06/20250218-190.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-06/20250218-189.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-06/20250218-191.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-06/20250218-192.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-06/20250218-193.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-06/20250218-194.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-06/20250218-195.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-06/20250218-196.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-06/20250218-197.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-06/20250218-198.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-06/20250218-275.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-06/20250218-276.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-06/20250218-277.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-06/20250218-278.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-06/20250218-279.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-06/20250218-280.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-06/20250218-321.jpg""><br> <br> <img src=""https://img.mdeco.kr/0-thereals/amarantus.jpg""><br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center>",1739847616300i0.jpg,1739847616254s0.jpg,1739847616511m0.jpg,1739847616186l0.jpg,,0000-00-00,1,0,o,double,색상(Color),DK그린 12개 세트^^84000^96000^0^0^1480^0|크림 12개 세트^^84000^96000^0^0^1479^0|LT그린 12개 세트^^84000^96000^0^0^1480^0,^,,,,,,,,,1,,,JLK-0424003(1D/12D),N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
78024,조화 위스테리아 스템 96cm 72개 세트 4색 택1 위스티리어 등나무 꽃나무 나무꽃 소재 인조목 꽃장식 제작,022|022060|022060030,,,mdeco.co.kr(o),0,1,0,0,,,,"<center><b>▒ 제품 설명</b><br>72개 세트로 배송되는 제품 입니다.<br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 96cm 가량<br> 가로폭 : 25cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br> 보통 가로 사이즈는<br> 바닥에 놓은 상태에서 측정하고 있답니다.<br> <br> <br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-271.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-272.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-270.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-273.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-275.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-276.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-277.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-274.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-278.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-279.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-280.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-281.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-282.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-283.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-046.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-047.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-048.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-049.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-080.jpg""><br> <br><img src=""https://img.mdeco.kr/0-thereals/camellia.jpg""> <img src=""https://img.mdeco.kr/1-8image/all.jpg""></center>",1738570077424i0.jpg,1738570077445s0.jpg,1738570077814m0.jpg,173857007790l0.jpg,,0000-00-00,1,0,o,double,색상(Color),핑크 개 세트^^288000^0^0^0^1480^0|화이트 개 세트^^288000^0^0^0^1480^0|퍼플 개 세트^^288000^0^0^0^1480^0|옐로우 개 세트^^288000^0^0^0^1480^0,^,,,,,,,,,1,,,F3831-2233(72/288),N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
77961,조화 아마란투스 넝쿨 바인 160cm 아마런스 아마란스 아마란투스 아마란서스 줄맨드라미 피그위드 아마란토스 인조 꽃 식물,022|022060|022060030,,,mdeco.co.kr(j),0,1,0,0,,,,"<center><b>▒ 제품 설명</b><br> <br> 세트 주문시<br> <b>할인 적용되어 판매 됩니다.</b><br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 일자로 펼쳤을 때<br> 길이 : 160cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문 주세요.<br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/1-8image/j-flower.jpg""><br> <br> <img src=""https://img.mdeco.kr/2025-01-04/20250121-113.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-04/20250121-114.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-04/20250121-116.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-04/20250121-115.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-04/20250121-117.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-04/20250121-151.jpg""><br> <br> <img src=""https://img.mdeco.kr/0-thereals/amarantus.jpg""><br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center>",1737424601689i0.jpg,1737424601761s0.jpg,1737424601134m0.jpg,1737424601439l0.jpg,,0000-00-00,1,0,o,single,,^^12750^0^0^0^1480^0,수량^,수량^낱개 주문시^0|수량^36개세트(박스) 주문시^318450,,,,,,,,1,,,826.000.0079(36/144),N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
77844,조화 아마란투스 가지 118cm 3색 택1 아마런스 아마란스 아마란서스 줄맨드라미 피그위드 아마란토스 인조 꽃 식물,022|022060|022060030,,,mdeco.co.kr(m),0,1,0,0,,,,"<center><b>▒ 제품 설명</b><br> 3가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br> <br>24개 세트 주문시<br> <b>할인 적용되어 115,200원에 판매 됩니다.</b><br> <br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 일자로 펼쳤을 시 길이 : 118cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문 주세요.<br> 보통 가로 사이즈는 바닥에 놓은 상태에서<br> 측정하고 있답니다.<br> <br> <br> <br> <br> <br> <br> <br> <img src=""http://img.mdeco.kr/1-8image/m-fower.jpg""><br> <br> <img src=""https://img.mdeco.kr/2025-01-01/20250103-012.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-01/20250103-011.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-01/20250103-013.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-01/20250103-014.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-01/20250103-015.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-01/20250103-016.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-01/20250103-017.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-01/20250103-018.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-01/20250103-019.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-053.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-054.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-081.jpg""><br> <br><img src=""https://img.mdeco.kr/0-thereals/amarantus.jpg""><br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center>",1735886882297i0.jpg,173588688297s0.jpg,173588688255m0.jpg,1735886882300l0.jpg,,0000-00-00,1,0,,double,색상(Color),LT옐로우^^6080^7600^0^0^1480^0|크림^^6080^7600^0^0^1480^0|그린^^6080^7600^0^0^1480^0,수량^o,수량^낱개^0|수량^24개 세트^109120,,,,,,,,1,,,25FMSC118004.UK/CO(24/288),N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
76027,조화 등나무 꽃 넝쿨 바인 124cm 3색 택1 조화꽃 예쁜조화 담쟁이 덩쿨 덩굴 꽃장식 고급조화,022060030|022060|022,,,mdeco.co.kr(jh),0,1,0,0,,,,"<p></p><center><b>▒ 제품 설명</b><br> 3가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br>색상별 각 24개 세트로 배송되는 제품 입니다.<br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 124cm 가량<br> 가로폭 : 24cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br> 보통 가로 사이즈는 바닥에 놓은 상태에서<br> 측정하고 있답니다.<br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-007.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-009.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-008.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-010.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-011.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-012.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-013.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-014.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-015.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-016.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-017.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-018.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-076.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-077.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-078.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-079.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-080.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-081.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-097.jpg""><br> <br><img src=""https://img.mdeco.kr/0-thereals/camellia.jpg""> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center><p></p>",172067702475i0.jpg,1720677024232s0.jpg,1720677024777m0.jpg,1720677024553l0.jpg,,0000-00-00,1,0,o,double,색상(Color),퍼플^^288000^360000^0^0^1480^0|블루^^288000^360000^0^0^1480^0|크림^^288000^360000^0^0^1480^0,^,,,,,,,,,1,,,,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
75275,조화 등나무 꽃 바인 화이트 129cm 조화꽃 예쁜조화 담쟁이 덩쿨 덩굴 꽃장식 고급조화,022|022062|022062007|022060|022060030,,,mdeco.co.kr(j),0,1,0,0,,,,"<p></p><center><b>▒ 제품 설명</b><br> 낱개 주문시 10,400원<br>12개 세트 주문시 96,000원<br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 129cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/1-8image/j-flower.jpg""><br> <br> <img src=""https://img.mdeco.kr/2024-04-02/20240411-244.jpg""><br> <img src=""https://img.mdeco.kr/2024-04-02/20240411-245.jpg""><br> <img src=""https://img.mdeco.kr/2024-04-02/20240411-246.jpg""><br> <img src=""https://img.mdeco.kr/2024-04-02/20240411-247.jpg""><br> <img src=""https://img.mdeco.kr/2024-04-02/20240411-330.jpg""><br> <img src=""https://img.mdeco.kr/2024-04-02/20240411-331.jpg""><br> <img src=""https://img.mdeco.kr/2024-04-02/20240411-002.jpg""><br> <br><img src=""https://img.mdeco.kr/0-thereals/camellia.jpg""> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center><p></p>",1712823525232i0.jpg,1712823525659s0.jpg,1712823525496m0.jpg,1712823525525l0.jpg,,0000-00-00,1,0,,single,,^^10400^13000^0^0^1480^0,수량^o,수량^낱개 주문 시^0|수량^12개 세트 (박스) 주문 시^85600,,,,,,,,1,,,863.000.0026(12/144),N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
75274,조화 등나무 꽃 바인 퍼플 129cm 조화꽃 예쁜조화 담쟁이 덩쿨 덩굴 꽃장식 고급조화,022|022062|022062007|022060|022060030,,,mdeco.co.kr(j),0,1,0,0,,,,"<p></p><center><b>▒ 제품 설명</b><br> 낱개 주문시 10,400원<br>12개 세트 주문시 96,000원<br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 129cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/1-8image/j-flower.jpg""><br> <br> <img src=""https://img.mdeco.kr/2024-04-02/20240411-240.jpg""><br> <img src=""https://img.mdeco.kr/2024-04-02/20240411-241.jpg""><br> <img src=""https://img.mdeco.kr/2024-04-02/20240411-242.jpg""><br> <img src=""https://img.mdeco.kr/2024-04-02/20240411-243.jpg""><br> <img src=""https://img.mdeco.kr/2024-04-02/20240411-328.jpg""><br> <img src=""https://img.mdeco.kr/2024-04-02/20240411-329.jpg""><br> <img src=""https://img.mdeco.kr/2024-04-02/20240411-001.jpg""><br> <br><img src=""https://img.mdeco.kr/0-thereals/camellia.jpg""> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center><p></p>",1712823517955i0.jpg,1712823517469s0.jpg,1712823517535m0.jpg,1712823517827l0.jpg,,0000-00-00,1,0,,single,,^^10400^13000^0^0^1480^0,수량^o,수량^낱개 주문 시^0|수량^12개 세트 (박스) 주문 시^85600,,,,,,,,1,,,863.000.0026(12/144),N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
