상품번호,상품명(필수),상품분류(필수),상품코드,원산지,제조사,브랜드번호,과세/비과세,배송정책,적립금정책,유사검색어,가격대체문구,짧은설명,상품설명,메인이미지,리스트이미지,상세이미지,확대이미지,관리 메모,출시일,상품출력여부,품절상품,재고량연동,옵션출력방식,가격/재고 옵션명,가격/재고 옵션목록,추가상품제목,추가상품목록,상품추가정보 제목,상품추가정보1,상품추가정보2,상품추가정보3,상품추가정보4,상품추가정보5,상품추가정보6,관련상품방식,관련상품번호,상품필수정보,모델명,상품상태,공급가격,입력옵션제목,입력옵션목록,회원 적립금혜택 제외,회원 할인혜택 제외,제조일자,유효일자시작,유효일자끝,이벤트문구,모바일 전용 이미지 사용여부,모바일 메인 이미지,모바일 리스트 이미지,모바일 상세 이미지,모바일 확대 이미지,모바일 메인에 사용될 PC 이미지,모바일 리스트 사용될 PC 이미지,모바일 상세 사용될 PC 이미지,모바일 확대 사용될 PC 이미지,수입 및 제작 여부,판매방식 구분,주 이용 고객층,성별,상품속성,검색태그,네이버 카테고리,가격비교 페이지 ID,네이버쇼핑 노출 설정,상품별 배송비,페이스북 광고 사용 설정,페이스북 광고 제품 피드 이미지,도서공연비 소득공제 상품 여부,다음 쇼핑하우 노출 설정
goodsno,goodsnm,goodscate,goodscd,origin,maker,brandno,tax,delivery_type,use_emoney,keyword,strprice,shortdesc,longdesc,img_i,img_s,img_m,img_l,memo,launchdt,open,runout,usestock,opttype,optnm,opts,addoptnm,addopts,ex_title,ex1,ex2,ex3,ex4,ex5,ex6,relationis,relation,extra_info,model_name,goods_status,provider_price,inputable_addoptnm,inputable_addopts,exclude_member_reserve,exclude_member_discount,manufacture_date,effective_date_start,effective_date_end,naver_event,use_mobile_img,img_w,img_x,img_y,img_z,img_pc_w,img_pc_x,img_pc_y,img_pc_z,naver_import_flag,naver_product_flag,naver_age_group,naver_gender,naver_attribute,naver_search_tag,naver_category,naver_product_id,naver_shopping_yn,goods_delivery,use_facebook,img_facebook,culture_benefit,daum_shopping_yn
78374,조화 왁스 플라워 가지 66cm 4색 택1 각 36개 세트 연출 장식 조화꽃 예쁜꽃 실내 조경,022060|022|022060025,,,mdeco.co.kr(L),0,1,0,0,,,,"<center><b>▒ 제품 설명</b><br> 4가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br>36개 세트로 배송 되는 제품 입니다.<br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 66cm 가량<br> 가로 폭 : 28cm 가량<br><br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문 주세요.<br> (보통 가로 사이즈는 바닥에 놓은 상태에서 측정하고 있답니다.)<br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2025-03-03/20250311-381.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-03/20250311-383.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-03/20250311-382.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-03/20250311-384.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-03/20250311-385.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-03/20250311-386.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-03/20250311-387.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-03/20250311-388.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-03/20250311-389.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-03/20250311-390.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-03/20250311-391.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-03/20250311-392.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-03/20250311-565.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-03/20250311-566.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-03/20250311-567.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-03/20250311-068.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-03/20250311-069.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""></center>",1741657689350i0.jpg,1741657689442s0.jpg,1741657689540m0.jpg,1741657689308l0.jpg,,0000-00-00,1,0,o,double,색상(Color),퍼플^^216000^244000^0^0^1480^0|옐로우^^100000^0^0^0^1480^0|크림^^100000^0^0^0^1480^0|핑크^^100000^0^0^0^1480^0,^,,,,,,,,,1,,,OTC-5021,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
78098,조화 퀸앤레이스 꽃 화분 30cm 3색 택1 각6개 세트 화 식물 인조 나무 포트,022|022061|022061004|022060|022060025,,,mdeco.co.kr(3),0,1,0,0,,,,"<center><font size=""3""><b>▒ 제품 설명</b><br> 3가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br> </font><center><font size=""3"">주문 시 색상별 각6개가 세트로 배송 되는 제품입니다.&nbsp;</font></center><center><font size=""3""><br></font></center><center><font size=""3"">박스에 포장되어져 배송 되는 제품으로&nbsp;</font></center><center><font size=""3"">제품의 잎사귀는 직접 예쁘게 펼쳐서 연출해 주세요~</font></center><font size=""3""><br> <br><br> <br> <b>▒ 제품 사이즈</b><br> 높이 : 30cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.</font><br> <br> <br> <img src=""https://img.mdeco.kr/1-8image/quick.jpg"" style=""box-sizing: border-box; vertical-align: top; border: 0px; outline: 0px; color: rgb(102, 102, 102); font-family: "" noto="""" sans="""" kr"",="""" sans-serif;="""" font-size:="""" 12px;="""" letter-spacing:="""" -0.24px;""=""""><br style=""box-sizing: border-box; color: rgb(102, 102, 102); font-family: "" noto="""" sans="""" kr"",="""" sans-serif;="""" font-size:="""" 12px;="""" letter-spacing:="""" -0.24px;""=""""><img src=""https://img.mdeco.kr/1-8image/specialtree.jpg"" style=""box-sizing: border-box; vertical-align: top; border: 0px; outline: 0px; color: rgb(102, 102, 102); font-family: "" noto="""" sans="""" kr"",="""" sans-serif;="""" font-size:="""" 12px;="""" letter-spacing:="""" -0.24px;""=""""><br> <br> <br> <br> <img src=""https://img.mdeco.kr/2025-02-06-3/20250206-138.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-06-3/20250206-139.jpg""><br> <br> <img src=""http://img.mdeco.kr/1-8image/pollen.jpg""><br> <img src=""http://img.mdeco.kr/1-8image/artificialltree-02.jpg""><br> <img src=""http://img.mdeco.kr/1-8image/tree.jpg""><br></center>",1738827905163i0.jpg,1738827905589s0.jpg,1738827905260m0.jpg,1738827905749l0.jpg,,0000-00-00,1,0,o,double,색상(Color),옐로우 6개^^69600^75000^0^0^1480^0|화이트 6개^^69600^75000^0^0^1480^0|핑크 6개^^69600^75000^0^0^1480^0,^,,,,,,,,,1,,,H-4002,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
77983,조화 섬바디 가지 78cm 12개 세트 돼지풀 썸바디 고급 꽃장식 인조 예쁜조화,022|022060|022060025,,,mdeco.co.kr(c),0,1,0,0,,,,"<center><b>▒ 제품 설명</b><br>12개 세트로 배송되는 제품 입니다.<br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 78cm 가량<br> 가로폭 : 20cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br> 보통 가로 사이즈는<br> 바닥에 놓은 상태에서 측정하고 있습니다.<br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2025-01-05/20250122-021.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-05/20250122-022.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-05/20250122-023.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-05/20250122-024.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-05/20250122-025.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-05/20250122-219.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-05/20250122-220.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-05/20250122-221.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-05/20250122-294.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-05/20250122-295.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center>",1737593122798i0.jpg,173759312256s0.jpg,1737593122513m0.jpg,1737593122775l0.jpg,,0000-00-00,1,0,o,single,,^^59800^66000^0^0^14800^0,^,,,,,,,,,1,,,JDJ-0024007(1D/8D),N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
77845,조화 섬바디 꽃 가지 84cm 4색 택1 인조 돼지풀 풀솜 암미초 썸바디 조화꽃 소재 꽃장식 연출,022|022060|022060025,,,mdeco.co.kr(m),0,1,0,0,,,,"<center><b>▒ 제품 설명</b><br> 4가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br> <br>24개 세트 주문시<br> <b>할인 적용되어 67,200원에 판매 됩니다.</b><br> <br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 84cm 가량<br> 가로 폭 : 13cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문 주세요.<br> 보통 가로 사이즈는 바닥에 놓은 상태에서<br> 측정하고 있답니다.<br> <br> <br> <br> <br> <br> <br> <br> <img src=""http://img.mdeco.kr/1-8image/m-fower.jpg""><br> <br> <img src=""https://img.mdeco.kr/2025-01-01/20250103-021.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-01/20250103-020.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-01/20250103-022.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-01/20250103-023.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-01/20250103-024.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-01/20250103-025.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-01/20250103-026.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-01/20250103-027.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-01/20250103-028.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-01/20250103-029.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-01/20250103-030.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-01/20250103-031.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-01/20250103-032.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-01/20250103-033.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-01/20250103-034.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-055.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-056.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-057.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-082.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center>",1735886892491i0.jpg,1735886892291s0.jpg,1735886892385m0.jpg,1735886892541l0.jpg,,0000-00-00,1,0,,double,색상(Color),옐로우^^3520^4400^0^0^1480^0|크림옐로우^^3520^4400^0^0^1480^0|화이트^^3520^4400^0^0^1480^0|핑크^^3520^4400^0^0^1480^0,수량^o,수량^낱개^0|수량^24개 세트^63680,,,,,,,,1,,,FMLY430003.LK/UU(24/192),N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
76804,조화 퀸앤레이스 스프레이 73cm 3색 택1 실내 조경 장식 꾸미기 플랜테리어 식물 소재 녹화,022|022060|022060025,,,mdeco.co.kr(j),0,1,0,0,,,,"<p></p><center><font size=""3""><b>▒ 제품 설명</b><br> 3가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br>24개 세트 주문시<br> <b>할인 적용되어 96,000원에 판매 됩니다.</b><br><br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 73cm 가량<br> 가로 폭 : 18cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문 주세요.<br></font> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/1-8image/j-flower.jpg""><br> <br> <img src=""https://img.mdeco.kr/2024-09-10/20240924-015.jpg""><br> <img src=""https://img.mdeco.kr/2024-09-10/20240924-017.jpg""><br> <img src=""https://img.mdeco.kr/2024-09-10/20240924-016.jpg""><br> <img src=""https://img.mdeco.kr/2024-09-10/20240924-018.jpg""><br> <img src=""https://img.mdeco.kr/2024-09-10/20240924-019.jpg""><br> <img src=""https://img.mdeco.kr/2024-09-10/20240924-020.jpg""><br> <img src=""https://img.mdeco.kr/2024-09-10/20240924-021.jpg""><br> <img src=""https://img.mdeco.kr/2024-09-10/20240924-022.jpg""><br> <img src=""https://img.mdeco.kr/2024-09-10/20240924-023.jpg""><br> <img src=""https://img.mdeco.kr/2024-09-10/20240924-024.jpg""><br> <img src=""https://img.mdeco.kr/2024-09-10/20240924-025.jpg""><br> <img src=""https://img.mdeco.kr/2024-09-10/20240924-026.jpg""><br> <img src=""https://img.mdeco.kr/2024-09-10/20240924-027.jpg""><br> <img src=""https://img.mdeco.kr/2024-09-10/20240924-028.jpg""><br> <img src=""https://img.mdeco.kr/2024-09-10/20240924-039.jpg""><br> <img src=""https://img.mdeco.kr/2024-09-10/20240924-040.jpg""><br> <img src=""https://img.mdeco.kr/2024-09-10/20240924-065.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center><p></p>",1727159892926i0.jpg,1727159892515s0.jpg,1727159892553m0.jpg,1727159892580l0.jpg,,,1,0,,double,색상(Color),옐로우^^5600^6500^0^0^1480^0|화이트^^5600^0^0^0^1480^0|그린^^5600^0^0^0^1480^0|엘로우 24개 세트^^96000^0^0^0^1480^0|화이트 24개 세트^^96000^0^0^0^1480^0|그린 24개 세트^^96000^0^0^0^1480^0,^,,,,,,,,,1,,,466.000.0116(24/288),N,0,,,,,,,,,0,,,,,img_i,img_s,img_m,img_l,,,0,,,,,,Y,0,0,,N,Y
76477,조화 아미초 퀸앤레이스 가지 94cm 3색 택1 인조 조화꽃 소재 꽃장식 연출 고급조화,022060025|022|022060,,,mdeco.co.kr(j),0,1,0,0,,,,"<p></p><center><b>▒ 제품 설명</b><br> 3가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br><br>12개 세트로 주문시에는 할인해서 84,000원에 판매됩니다.<br> <br><br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 94cm 가량<br> 가로 폭 : 21cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문 주세요.<br> <br> <br> <br> <img src=""http://img.mdeco.kr/1-8image/m-fower.jpg"" style=""box-sizing: border-box; vertical-align: top; border: 0px; outline: 0px; color: rgb(102, 102, 102); font-family: ""Noto Sans KR"", sans-serif; font-size: 12px; letter-spacing: -0.24px;""><br> <br> <br> <img src=""https://img.mdeco.kr/1-8image/j-flower.jpg""><br> <br> <img src=""https://img.mdeco.kr/2024-08-06/20240827-076.jpg""><br> <img src=""https://img.mdeco.kr/2024-08-06/20240827-078.jpg""><br> <img src=""https://img.mdeco.kr/2024-08-06/20240827-077.jpg""><br> <img src=""https://img.mdeco.kr/2024-08-06/20240827-079.jpg""><br> <img src=""https://img.mdeco.kr/2024-08-06/20240827-080.jpg""><br> <img src=""https://img.mdeco.kr/2024-08-06/20240827-081.jpg""><br> <img src=""https://img.mdeco.kr/2024-08-06/20240827-082.jpg""><br> <img src=""https://img.mdeco.kr/2024-08-06/20240827-083.jpg""><br> <img src=""https://img.mdeco.kr/2024-08-06/20240827-084.jpg""><br> <img src=""https://img.mdeco.kr/2024-08-06/20240827-085.jpg""><br> <img src=""https://img.mdeco.kr/2024-08-06/20240827-086.jpg""><br> <img src=""https://img.mdeco.kr/2024-08-06/20240827-087.jpg""><br> <img src=""https://img.mdeco.kr/2024-08-06/20240827-088.jpg""><br> <img src=""https://img.mdeco.kr/2024-08-06/20240827-132.jpg""><br> <img src=""https://img.mdeco.kr/2024-08-06/20240827-133.jpg""><br> <img src=""https://img.mdeco.kr/2024-08-06/20240827-134.jpg""><br> <img src=""https://img.mdeco.kr/2024-08-06/20240827-009.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center><p></p>",1724738049265i0.jpg,1724738049295s0.jpg,1724738049973m0.jpg,1724738049231l0.jpg,,0000-00-00,1,0,o,double,색상(Color),퍼플^^9600^12000^0^0^1480^0|화이트^^9600^12000^0^0^1480^0|핑크^^9600^12000^0^0^1480^0|퍼플 12개 세트 주문시^^84000^0^0^0^1480^0|화이트 12개 세트 주문시^^84000^0^0^0^1480^0|핑크 12개 세트 주문시^^84000^0^0^0^1480^0,^,,,,,,,,,1,,,975.000.0019(12/144),N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
76015,조화 섬바디 꽃 가지 81cm 3색 택1 인조 돼지풀 암미초 식물 소재 녹화 벽면 장식 실내 조경,022060025|022060|022,,,mdeco.co.kr(m),0,1,0,0,,,,"<center><b>▒ 제품 설명</b><br> 3가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br> 낱개 주문시 6,800원<br> 24개 세트 주문시 115,200원<br> <br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 81cm 가량<br> 가로폭 : 14cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br> 보통 가로 사이즈는 바닥에 놓은 상태에서<br> 측정하고 있답니다.<br> <br> <br> <br> <br> <br> <br> <br> <img src=""http://img.mdeco.kr/1-8image/m-fower.jpg""><br> <br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-228.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-230.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-229.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-151.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-152.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-153.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-154.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-231.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-232.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-233.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-234.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-235.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-236.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-229.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-230.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-391.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-392.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-393.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-254.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-03/20240711-255.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center>",1723083127738i0.jpg,1723083127275s0.jpg,1723083127658m0.jpg,1723083127494l0.jpg,,0000-00-00,1,0,o,double,색상(Color),화이트^^6800^8000^0^0^1480^0|그린^^6800^8000^0^0^1480^0|핑크^^6800^8000^0^0^1480^0,수량^o,수량^낱개 주문 시^0|수량^24개 세트 (박스) 주문 시^108400,,,,,,,,1,,,24FMYT2403008.UK/CO(24/288),N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
75941,조화 퀸앤레이스 가지 82cm 2색 택1 연출 장식 고급조화 조화꽃 예쁜조화 매장 전시 꾸미기,022|022060025|022060,,,mdeco.co.kr(jk),0,1,0,0,,,,"<p></p><center><b>▒ 제품 설명</b><br> 2가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 82cm 가량<br> 가로폭 : 18cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br <br=""""> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2024-07-01/20240702-109.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-01/20240702-111.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-01/20240702-110.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-01/20240702-112.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-01/20240702-113.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-01/20240702-114.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-01/20240702-115.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-01/20240702-116.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-01/20240702-117.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-01/20240702-198.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-01/20240702-199.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-01/20240702-200.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-01/20240702-229.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-01/20240702-230.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center><p></p>",1719899755622i0.jpg,1719899755969s0.jpg,1719899755111m0.jpg,1719899755340l0.jpg,,0000-00-00,1,0,o,double,색상(Color),크림^^5800^0^0^0^1480^0|핑크^^5800^0^0^0^1480^0,^,,,,,,,,,1,,,,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
75704,조화 설유화 꽃 가지 109cm 2색 택1 조화꽃 예쁜조화 고급조화 꽃장식 연출,022060025|022060|022,,,mdeco.co.kr(jk),0,1,0,0,,,,"<p></p><center><b>▒ 제품 설명</b><br> 2가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br><br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 109cm 가량<br> 가로폭 : 26cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-224.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-226.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-225.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-227.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-228.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-229.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-230.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-231.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-232.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-233.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-234.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-313.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-314.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-315.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-040.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center><p></p>",1716870107450i0.jpg,1716870107242s0.jpg,1716870107425m0.jpg,1716870107452l0.jpg,,0000-00-00,1,0,,double,색상(Color),크림^^8400^0^0^0^1480^0|핑크^^8400^0^0^0^1480^0,^,,,,,,,,,1,,,,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
