상품번호,상품명(필수),상품분류(필수),상품코드,원산지,제조사,브랜드번호,과세/비과세,배송정책,적립금정책,유사검색어,가격대체문구,짧은설명,상품설명,메인이미지,리스트이미지,상세이미지,확대이미지,관리 메모,출시일,상품출력여부,품절상품,재고량연동,옵션출력방식,가격/재고 옵션명,가격/재고 옵션목록,추가상품제목,추가상품목록,상품추가정보 제목,상품추가정보1,상품추가정보2,상품추가정보3,상품추가정보4,상품추가정보5,상품추가정보6,관련상품방식,관련상품번호,상품필수정보,모델명,상품상태,공급가격,입력옵션제목,입력옵션목록,회원 적립금혜택 제외,회원 할인혜택 제외,제조일자,유효일자시작,유효일자끝,이벤트문구,모바일 전용 이미지 사용여부,모바일 메인 이미지,모바일 리스트 이미지,모바일 상세 이미지,모바일 확대 이미지,모바일 메인에 사용될 PC 이미지,모바일 리스트 사용될 PC 이미지,모바일 상세 사용될 PC 이미지,모바일 확대 사용될 PC 이미지,수입 및 제작 여부,판매방식 구분,주 이용 고객층,성별,상품속성,검색태그,네이버 카테고리,가격비교 페이지 ID,네이버쇼핑 노출 설정,상품별 배송비,페이스북 광고 사용 설정,페이스북 광고 제품 피드 이미지,도서공연비 소득공제 상품 여부,다음 쇼핑하우 노출 설정
goodsno,goodsnm,goodscate,goodscd,origin,maker,brandno,tax,delivery_type,use_emoney,keyword,strprice,shortdesc,longdesc,img_i,img_s,img_m,img_l,memo,launchdt,open,runout,usestock,opttype,optnm,opts,addoptnm,addopts,ex_title,ex1,ex2,ex3,ex4,ex5,ex6,relationis,relation,extra_info,model_name,goods_status,provider_price,inputable_addoptnm,inputable_addopts,exclude_member_reserve,exclude_member_discount,manufacture_date,effective_date_start,effective_date_end,naver_event,use_mobile_img,img_w,img_x,img_y,img_z,img_pc_w,img_pc_x,img_pc_y,img_pc_z,naver_import_flag,naver_product_flag,naver_age_group,naver_gender,naver_attribute,naver_search_tag,naver_category,naver_product_id,naver_shopping_yn,goods_delivery,use_facebook,img_facebook,culture_benefit,daum_shopping_yn
78798,조화 쟈스민 꽃 바인 화이트 115cm 12개 세트 위스테리아 꽃나무 꽃장식 행잉 넝쿨,022|022060|022060019,,,mdeco.co.kr(jh),0,1,0,0,,,,"<center><b>▒ 제품 설명</b><br>12개 세트로 배송 되는 제품 입니다.<br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 일자로 펼쳤을 시<br> 길이 : 115cm 가량<br> <br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문 주세요.<br> (보통 가로 사이즈는 바닥에 놓은 상태에서 측정하고 있답니다.)<br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-126.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-127.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-128.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-129.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-235.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-236.jpg""><br> <img src=""https://img.mdeco.kr/2025-04-08/20250422-019.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center>",1745286854799i0.jpg,1745286854997s0.jpg,1745286854107m0.jpg,1745286854666l0.jpg,,0000-00-00,1,0,o,single,,^^55200^72000^0^0^14800^0,^,,,,,,,,,1,,,,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
78603,조화 쟈스민 꽃 가지 재스민 90cm 12개 세트 조화꽃 예쁜조화 고급조화 꽃장식 연출,022|022060|022060019,,,mdeco.co.kr(L),0,1,0,0,,,,"<center><b>▒ 제품 설명</b><br> 개 세트로 배송 되는 제품 입니다.<br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 90cm 가량<br> 가로 폭 : 27cm 가량<br> <br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문 주세요.<br> (보통 가로 사이즈는 바닥에 놓은 상태에서 측정하고 있답니다.)<br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2025-03-06/20250320-239.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-06/20250320-240.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-06/20250320-241.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-06/20250320-242.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-06/20250320-243.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-06/20250320-436.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-06/20250320-437.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-06/20250320-050.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center>",1742439527514i0.jpg,1742439527886s0.jpg,1742439527465m0.jpg,1742439527364l0.jpg,,0000-00-00,1,0,o,single,,^^88800^0^0^0^14800^0,^,,,,,,,,,1,,,OTC-5044,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
78205,조화 부겐베리아 꽃 가지 85cm 12개 세트 3색 택1 부겐빌리아 부겐빌레아 부바르디아 부바리아 조화꽃 꽃장식 연출,022|022060|022060019,,,mdeco.co.kr(dy),0,1,0,0,,,,"<center><b>▒ 제품 설명</b><br> 3가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br> 12개 세트로 배송되는 제품 입니다.<br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 85cm 가량<br> 가로폭 : 25cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br> (보통 가로 사이즈는 바닥에 놓은 상태에서 측정하고 있답니다.)<br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2025-02-04/20250213-093.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-04/20250213-095.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-04/20250213-094.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-04/20250213-096.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-04/20250213-097.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-04/20250213-098.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-04/20250213-099.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-04/20250213-100.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-04/20250213-101.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-04/20250213-102.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-04/20250213-103.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-04/20250213-104.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-04/20250213-105.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-04/20250213-218.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-04/20250213-219.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-04/20250213-220.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-04/20250213-221.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-04/20250213-222.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-04/20250213-223.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-04/20250213-266.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""></center>",1739432213819i0.jpg,1739432213878s0.jpg,1739432213887m0.jpg,1739432213271l0.jpg,,0000-00-00,1,0,o,double,색상(Color),퍼플 12개 세트^^110400^0^0^0^1480^0|화이트 12개 세트^^100000^0^0^0^1480^0|핑크 12개 세트^^100000^0^0^0^1480^0,^,,,,,,,,,1,,,DY-502(12/144),N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
78026,조화 러버 자스민 가지 112cm 24개 세트 2색 택1 조화꽃 예쁜조화 고급조화 꽃장식 연출,022|022060|022060019,,,mdeco.co.kr(ws.zz),0,1,0,0,,,,"<center><b>▒ 제품 설명</b><br>24개 세트로 배송되는 제품 입니다.<br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 112cm 가량<br> 가로폭 : 14cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br> 보통 가로 사이즈는<br> 바닥에 놓은 상태에서 측정하고 있습니다.<br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/1-8image/1-ws.jpg""><br> <br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-296.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-298.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-297.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-299.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-300.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-301.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-302.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-303.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-304.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-305.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-053.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-054.jpg""><br> <img src=""https://img.mdeco.kr/2025-02-01/20250203-082.jpg""><br> <br><img src=""https://img.mdeco.kr/0-thereals/rosespray.jpg""> <img src=""https://img.mdeco.kr/1-8image/all.jpg""></center>",1738570144842i0.jpg,1738570144412s0.jpg,1738570144770m0.jpg,1738570144732l0.jpg,,0000-00-00,1,0,o,double,색상(Color),라벤더 24개 세트^^144000^0^0^0^1480^0|크림 24개 세트^^144000^0^0^0^1480^0,^,,,,,,,,,1,,,F-1215(24/120),N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
77970,조화 만개 쟈스민 꽃 플라워 가지 96cm 4색 택1 인조 조화꽃 꽃장식 예쁜조화,022|022060|022060019,,,mdeco.co.kr(j),0,1,0,0,,,,"<center><b>▒ 제품 설명</b><br> 4가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br> <br> 세트 주문시<br> <b>할인 적용되어 판매 됩니다.</b><br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 96cm 가량<br> 가로 폭 : 36cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문 주세요.<br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/1-8image/j-flower.jpg""><br> <br> <img src=""https://img.mdeco.kr/2025-01-04/20250121-362.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-04/20250121-361.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-04/20250121-363.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-04/20250121-364.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-04/20250121-365.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-04/20250121-366.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-04/20250121-367.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-04/20250121-368.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-04/20250121-001.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-04/20250121-002.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-04/20250121-003.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-04/20250121-004.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-04/20250121-005.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-04/20250121-006.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-04/20250121-007.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-04/20250121-008.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-04/20250121-054.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-04/20250121-055.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-04/20250121-059.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center>",1737424691110i0.jpg,173742469191s0.jpg,1737424691234m0.jpg,1737424691444l0.jpg,,0000-00-00,1,0,o,double,색상(Color),블루 1개^^8500^0^0^0^1480^0|옐로우 1개^^8500^0^0^0^1480^0|화이트 1개^^8500^0^0^0^1480^0|핑크 1개^^8500^0^0^0^1480^0|블루 24개 세트^^105600^0^0^0^148^0|옐로우 24 세트^^105600^0^0^0^148^0|화이트 24개 세트^^105600^0^0^0^148^0|핑크 24개 세트^^105600^0^0^0^148^0,^,,,,,,,,,1,,,863.000.0033(24/144),N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
77880,조화 만개 쟈스민 꽃 플라워 가지 95cm 4색 택1 인조 조화꽃 꽃장식 예쁜조화,022|022060|022060019,,,mdeco.co.kr(m),0,1,0,0,,,,"<center><b>▒ 제품 설명</b><br> 4가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br> <br> 세트 주문시<br> <b>할인 적용되어 판매 됩니다.</b><br> <br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 95cm 가량<br> 가로 폭 : 26cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문 주세요.<br> 보통 가로 사이즈는 바닥에 놓은 상태에서<br> 측정하고 있답니다.<br> <br> <br> <br> <br> <br> <br> <br> <img src=""http://img.mdeco.kr/1-8image/m-fower.jpg""><br> <br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-371.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-372.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-373.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-374.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-375.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-376.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-377.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-378.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-379.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-380.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-381.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-382.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-383.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-384.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-385.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-386.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-596.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-597.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-598.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-029.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-030.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center>",1736492902807i0.jpg,1736492902194s0.jpg,1736492902297m0.jpg,1736492902391l0.jpg,,0000-00-00,1,0,,double,색상(Color),LT핑크^^5600^7000^0^0^1480^0|화이트^^5600^7000^0^0^1480^0|옐로우^^5600^7000^0^0^1480^0|LT블루^^5600^7000^0^0^1480^0,수량^o,수량^낱개^0|수량^18개 세트^73600,,,,,,,,1,,,25FMSG319003.UU/CY(18/144),N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
75744,조화 부겐빌레아 부바르디아가지 49cm 4색 택1 부겐베리아 부겐빌리아 고급조화 예쁜조화 연출 장식 조화꽃,022060019|022|022060,,,mdeco.co.kr(m),0,1,0,0,,,,"<center><b>▒ 제품 설명</b><br> 4가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br> 낱개 주문시 4,500원<br>24개 세트 주문시 86,400원<br> <br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 49cm 가량<br> 가로폭 : 14cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br> 보통 가로 사이즈는 바닥에 놓은 상태에서<br> 측정하고 있답니다.<br> <br> <br> <br> <br> <br> <br> <br> <img src=""http://img.mdeco.kr/1-8image/m-fower.jpg""><br> <br> <img src=""https://img.mdeco.kr/2024-06-02/20240610-131.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-02/20240610-130.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-02/20240610-129.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-02/20240610-132.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-02/20240610-133.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-02/20240610-134.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-02/20240610-135.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-02/20240610-136.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-02/20240610-137.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-02/20240610-138.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-02/20240610-139.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-02/20240610-140.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-02/20240610-141.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-02/20240610-142.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-02/20240610-143.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-02/20240610-144.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-02/20240610-313.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-02/20240610-314.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-02/20240610-315.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-02/20240610-012.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center>",1717994273197i0.jpg,1717994273685s0.jpg,1717994273267m0.jpg,1717994272744l0.jpg,,0000-00-00,1,0,,double,색상(Color),핑크^^4500^5600^0^0^1480^0|화이트^^4500^5600^0^0^1480^0|옐로우^^4500^5600^0^0^1480^0|퍼플^^4500^5600^0^0^1480^0,수량^o,수량^낱개 주문 시^0|수량^24개 세트 (박스) 주문 시^81900,,,,,,,,1,,,24FMYT2403009.LO/UO(24/288),N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
75724,조화 리얼터치 미니 자스민 재스민 가지 85cm 4색 택1 각 24개 세트 조화꽃 예쁜조화 고급조화 꽃장식 연출,022060019|022060|022,,,mdeco.co.kr(c),0,1,0,0,,,,"<p></p><center><font size=""3""><b>▒ 제품 설명</b><br> 4가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br>색상 별 각 24개 세트로 배송 되는 제품 입니다.</font><br> <br> <br><img src=""https://img.mdeco.kr/1-8image/realflower.jpg"" style=""box-sizing: border-box; vertical-align: top; border: 0px; outline: 0px; display: block; margin: 0px auto; color: rgb(102, 102, 102); font-family: "" noto="""" sans="""" kr"",="""" sans-serif;="""" font-size:="""" 12px;="""" letter-spacing:="""" -0.24px;""=""""></center><div><div style=""text-align: -webkit-center;""><font color=""#666666"" face=""Noto Sans KR, sans-serif""><span style=""font-size: 12px; letter-spacing: -0.24px;""><br></span></font></div> <br> <br> <br> <br><div style=""text-align: center;""><b style=""font-size: medium;"">▒ 제품 사이즈</b></div> <font size=""3""><div style=""text-align: center;"">길이 : 85cm 가량</div><div style=""text-align: center;"">가로 폭 : 16cm 가량</div><div style=""text-align: center;""><br></div><div style=""text-align: center;"">연출하시는 방법에 따라 크기의 변동폭이 크답니다.</div><div style=""text-align: center;"">참고하셔서 주문주세요.</div><div style=""text-align: center;"">(보통 가로 사이즈는 바닥에 놓은 상태에서 측정하고 있답니다.)</div></font> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-236.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-238.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-237.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-239.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-240.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-241.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-242.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-243.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-244.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-245.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-246.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-247.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-248.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-249.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-250.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-251.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-252.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-253.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-386.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-387.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-006.jpg""><br> <br><img src=""https://img.mdeco.kr/0-thereals/rosespray.jpg""> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></div><p></p>",1717551653132i0.jpg,1717551653816s0.jpg,1717551653732m0.jpg,1717551653866l0.jpg,,0000-00-00,1,0,,double,색상(Color),핑크^^96000^0^0^0^1480^0|크림^^96000^0^0^0^1480^0|퍼플^^96000^0^0^0^1480^0|블루^^96000^0^0^0^1480^0,^,,,,,,,,,1,,,JSM-0524004(2D/16D),N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
75572,조화 자스민 가지 68cm 2색 택1 조화꽃 예쁜조화 고급조화 꽃장식 연출,022|022060|022060019,,,mdeco.co.kr(m),0,1,0,0,,,,"<center><b>▒ 제품 설명</b><br> 2가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br> 낱개 주문시 8,700원<br>18개 세트 주문시 126,000원<br> <br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 68cm 가량<br> 가로폭 : 22cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br> 보통 가로 사이즈는 바닥에 놓은 상태에서<br> 측정하고 있답니다.<br> <br> <br> <br> <br> <br> <br> <br> <img src=""http://img.mdeco.kr/1-8image/m-fower.jpg""><br> <br> <img src=""https://img.mdeco.kr/2024-05-03/20240517-332.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-03/20240517-334.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-03/20240517-333.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-03/20240517-335.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-03/20240517-336.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-03/20240517-337.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-03/20240517-339.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-03/20240517-338.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-03/20240517-340.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-03/20240517-341.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-03/20240517-342.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-03/20240517-433.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-03/20240517-434.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-03/20240517-435.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-03/20240517-496.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-03/20240517-498.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center>",1715911954733i0.jpg,1715911954317s0.jpg,1715911954988m0.jpg,1715911954727l0.jpg,,0000-00-00,1,0,,double,색상(Color),블루^^8700^10800^0^0^1480^0|핑크^^8700^10800^0^0^1480^0,수량^o,수량^낱개 주문 시^0|수량^18개 세트 (박스) 주문 시^117300,,,,,,,,1,,,24FMMR2442001.CY/YK(18/108),N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
