상품번호,상품명(필수),상품분류(필수),상품코드,원산지,제조사,브랜드번호,과세/비과세,배송정책,적립금정책,유사검색어,가격대체문구,짧은설명,상품설명,메인이미지,리스트이미지,상세이미지,확대이미지,관리 메모,출시일,상품출력여부,품절상품,재고량연동,옵션출력방식,가격/재고 옵션명,가격/재고 옵션목록,추가상품제목,추가상품목록,상품추가정보 제목,상품추가정보1,상품추가정보2,상품추가정보3,상품추가정보4,상품추가정보5,상품추가정보6,관련상품방식,관련상품번호,상품필수정보,모델명,상품상태,공급가격,입력옵션제목,입력옵션목록,회원 적립금혜택 제외,회원 할인혜택 제외,제조일자,유효일자시작,유효일자끝,이벤트문구,모바일 전용 이미지 사용여부,모바일 메인 이미지,모바일 리스트 이미지,모바일 상세 이미지,모바일 확대 이미지,모바일 메인에 사용될 PC 이미지,모바일 리스트 사용될 PC 이미지,모바일 상세 사용될 PC 이미지,모바일 확대 사용될 PC 이미지,수입 및 제작 여부,판매방식 구분,주 이용 고객층,성별,상품속성,검색태그,네이버 카테고리,가격비교 페이지 ID,네이버쇼핑 노출 설정,상품별 배송비,페이스북 광고 사용 설정,페이스북 광고 제품 피드 이미지,도서공연비 소득공제 상품 여부,다음 쇼핑하우 노출 설정
goodsno,goodsnm,goodscate,goodscd,origin,maker,brandno,tax,delivery_type,use_emoney,keyword,strprice,shortdesc,longdesc,img_i,img_s,img_m,img_l,memo,launchdt,open,runout,usestock,opttype,optnm,opts,addoptnm,addopts,ex_title,ex1,ex2,ex3,ex4,ex5,ex6,relationis,relation,extra_info,model_name,goods_status,provider_price,inputable_addoptnm,inputable_addopts,exclude_member_reserve,exclude_member_discount,manufacture_date,effective_date_start,effective_date_end,naver_event,use_mobile_img,img_w,img_x,img_y,img_z,img_pc_w,img_pc_x,img_pc_y,img_pc_z,naver_import_flag,naver_product_flag,naver_age_group,naver_gender,naver_attribute,naver_search_tag,naver_category,naver_product_id,naver_shopping_yn,goods_delivery,use_facebook,img_facebook,culture_benefit,daum_shopping_yn
74676,조화 미니 해바라기 썬플라워 부쉬 13H 30cm 36개 세트 인조 조화꽃 예쁜조화 고급조화 연출 꽃장식,022|022060|022060008,,,mdeco.co.kr(c),0,1,0,0,,,,"<p><b>▒ 제품 설명</b><br>36개 세트로 배송되는 제품 입니다.<br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 30cm 가량<br> 가로폭 : 24cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br> (보통 가로 사이즈는 바닥에 놓은 상태에서 측정하고 있답니다.)<br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2024-02-01/20240205-092.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-01/20240205-093.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-01/20240205-094.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-01/20240205-095.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-01/20240205-152.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-01/20240205-153.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-01/20240205-265.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-01/20240205-266.jpg""><br> <br> <img src=""https://img.mdeco.kr/0-thereals/sunflower.jpg""> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></p>",1707097486806i0.jpg,1707097486302s0.jpg,1707097486847m0.jpg,1707097486271l0.jpg,,0000-00-00,1,0,,single,,^^112000^0^0^0^1480^0,^,,,,,,,,,1,,,SHL-10281,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
74417,조화 해바라기 썬플라워 넝쿨 가랜드 226cm 인조 갈란드 담쟁이 덩쿨 덩굴 갈런드 플렌테리어,022|022062|022062007|022060|022060008,,,mdeco.co.kr(z),0,1,0,0,,,,"<p><b>▒ 제품 설명</b><br> <br> <br> <img src=""https://img.mdeco.kr/1-8image/flowergarlandvine.jpg""><br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 226cm 가량<br> 꽃머리 지름 : 11.5cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2024-01-01/20240102-453.jpg""><br> <img src=""https://img.mdeco.kr/2024-01-01/20240102-454.jpg""><br> <img src=""https://img.mdeco.kr/2024-01-01/20240102-455.jpg""><br> <img src=""https://img.mdeco.kr/2024-01-01/20240102-082.jpg""><br> <img src=""https://img.mdeco.kr/2024-01-01/20240102-169.jpg""><br> <br><img src=""https://img.mdeco.kr/0-thereals/sunflower.jpg""> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></p>",1703839810942i0.jpg,1703839810540s0.jpg,1703839810743m0.jpg,1703839810248l0.jpg,,0000-00-00,1,0,,single,,^^5900^6300^0^0^1480^0,^,,,,,,,,,1,,,2023-1688-12-12,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
73123,조화 해바라기 가지 L 76cm 인조 썬플라워 향일화 조화꽃 소재 꽃장식 연출,022|022060|022060008,,,mdeco.co.kr(j),0,1,0,0,,,,"<p><b>▒ 제품 설명</b><br> 낱개 주문시 8,800원<br>12개 세트 주문시 79,200원<br> <br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 76cm 가량<br> 가로폭 : 21cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br> (보통 가로 사이즈는 바닥에 놓은 상태에서 측정하고 있답니다.)<br> <br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/1-8image/j-flower.jpg""><br> <br> <img src=""https://img.mdeco.kr/2023-08-02/20230814-108.jpg""><br> <img src=""https://img.mdeco.kr/2023-08-02/20230814-109.jpg""><br> <img src=""https://img.mdeco.kr/2023-08-02/20230814-110.jpg""><br> <img src=""https://img.mdeco.kr/2023-08-02/20230814-111.jpg""><br> <img src=""https://img.mdeco.kr/2023-08-02/20230814-141.jpg""><br> <img src=""https://img.mdeco.kr/2023-08-02/20230814-142.jpg""><br> <img src=""https://img.mdeco.kr/2023-08-02/20230814-157.jpg""><br> <br><img src=""https://img.mdeco.kr/0-thereals/sunflower.jpg""> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></p>",1692000926953i0.jpg,1692000926703s0.jpg,169200092692m0.jpg,1692000926490l0.jpg,,0000-00-00,1,0,,single,,^^8800^11000^0^0^1480^0,수량^o,수량^낱개 주문 시^0|수량^12개 세트 (박스) 주문 시^70400,,,,,,,,1,,,466.003.0010(12/144),N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
73122,조화 해바라기 가지 S 72cm 인조 썬플라워 향일화 조화꽃 소재 꽃장식 연출,022|022060|022060008,,,mdeco.co.kr(z12.j),0,1,0,0,,,,"<p><b>▒ 제품 설명</b><br> 낱개 주문시 5,600원<br>24개 세트 주문시 100,800원<br> <br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 72cm 가량<br> 가로폭 : 16cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br> (보통 가로 사이즈는 바닥에 놓은 상태에서 측정하고 있답니다.)<br> <br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/1-8image/j-flower.jpg""><br> <br> <img src=""https://img.mdeco.kr/2023-08-02/20230814-104.jpg""><br> <img src=""https://img.mdeco.kr/2023-08-02/20230814-105.jpg""><br> <img src=""https://img.mdeco.kr/2023-08-02/20230814-106.jpg""><br> <img src=""https://img.mdeco.kr/2023-08-02/20230814-107.jpg""><br> <img src=""https://img.mdeco.kr/2023-08-02/20230814-140.jpg""><br> <img src=""https://img.mdeco.kr/2023-08-02/20230814-156.jpg""><br> <br><img src=""https://img.mdeco.kr/0-thereals/sunflower.jpg""> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></p>",1692000916172i0.jpg,1692000916569s0.jpg,1692000916230m0.jpg,1692000916599l0.jpg,,0000-00-00,1,0,,single,,^^5600^7000^0^0^1480^0,수량^o,수량^낱개 주문 시^0|수량^24개 세트 (박스) 주문 시^95200,,,,,,,,1,,,466.003.0009(24/288) (BD앞),N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
70966,조화 프랑스 해바라기 꽃 조화꽃 부쉬 50cm 꽃장식 산소꽃 성묘 납골당조화 추모 근조,022060008|022060|022,,,mdeco.co.kr(z),0,1,0,0,,,,"<p><b>▒ 제품 설명</b><br> <br> <br> <br><img src=""https://img.mdeco.kr/1-8image/occasionflower.jpg""><br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 50cm 가량<br> 가로폭 : 26cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br> (보통 가로 사이즈는 바닥에 놓은 상태에서 측정하고 있답니다.)<br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2022-09-01/20220905-349.jpg""><br> <img src=""https://img.mdeco.kr/2022-09-01/20220905-350.jpg""><br> <img src=""https://img.mdeco.kr/2022-09-01/20220905-351.jpg""><br> <img src=""https://img.mdeco.kr/2022-09-01/20220905-388.jpg""><br> <img src=""https://img.mdeco.kr/2022-09-01/20220905-389.jpg""><br> <img src=""https://img.mdeco.kr/2022-09-01/20220905-416.jpg""><br> <img src=""https://img.mdeco.kr/2022-09-01/20220905-417.jpg""><br> <br> <img src=""https://img.mdeco.kr/0-thereals/sunflower.jpg""> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></p>",1662109141886i0.jpg,166210914196s0.jpg,166210914169m0.jpg,1662109141571l0.jpg,,0000-00-00,1,0,,single,,^^2900^3500^0^0^1480^0,^,,,,,,,,,1,,,,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
70588,조화 해바라기 가지 82cm 24개 세트 인조 썬플라워 향일화 조화꽃 소재 꽃장식 연출,010|022060008|022060|010015005|010015|022,,,mdeco.co.kr(c),0,1,0,0,,,,"<p><b>▒ 제품 설명</b><br>24개 세트로 배송되는 제품 입니다.<br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 82cm 가량<br> 가로폭 : 24cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br> (보통 가로 사이즈는 바닥에 놓은 상태에서 측정하고 있답니다.)<br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-091.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-092.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-093.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-094.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-095.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-268.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-269.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-329.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-330.jpg""><br> <br> <img src=""https://img.mdeco.kr/0-thereals/sunflower.jpg""> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></p>",1657616276425i0.jpg,1657616276567s0.jpg,1657616276673m0.jpg,1657616276819l0.jpg,,0000-00-00,1,0,,single,,^^110400^0^0^0^1480^0,^,,,,,,,,,1,,,YGYH-JQ-015N,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
70587,조화 해바라기 가지 71cm 36개 세트 인조 썬플라워 향일화 조화꽃 소재 꽃장식 연출,010|022060|022060008|022|010015005|010015,,,mdeco.co.kr(c),0,1,0,0,,,,"<p><b>▒ 제품 설명</b><br>36개 세트로 배송되는 제품 입니다.<br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 71cm 가량<br> 가로폭 : 14cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br> (보통 가로 사이즈는 바닥에 놓은 상태에서 측정하고 있답니다.)<br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-086.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-087.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-088.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-089.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-266.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-267.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-328.jpg""><br> <br> <img src=""https://img.mdeco.kr/0-thereals/sunflower.jpg""> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></p>",1657616252858i0.jpg,165761625222s0.jpg,165761625252m0.jpg,1657616252121l0.jpg,,0000-00-00,1,0,,single,,^^86400^0^0^0^1480^0,^,,,,,,,,,1,,,TGYH-JQ-012N,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
70586,조화 해바라기 부쉬 49cm 12개 세트 인조 썬플라워 향일화 조화꽃 소재 꽃장식 연출,022060|010|022060008|010015005|010015|022,,,mdeco.co.kr(c),0,1,0,0,,,,"<p><b>▒ 제품 설명</b><br>12개 세트로 배송되는 제품 입니다.<br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 49cm 가량<br> 가로폭 : 31cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br> (보통 가로 사이즈는 바닥에 놓은 상태에서 측정하고 있답니다.)<br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-080.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-081.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-082.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-083.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-084.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-264.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-265.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-326.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-327.jpg""><br> <br> <img src=""https://img.mdeco.kr/0-thereals/sunflower.jpg""> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></p>",1657616240677i0.jpg,1657616240316s0.jpg,1657616240221m0.jpg,1657616240195l0.jpg,,0000-00-00,1,0,,single,,^^96000^0^0^0^1480^0,^,,,,,,,,,1,,,TGYH-JQ-016N,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
70585,조화 해바라기 번들 28cm 12개 세트 인조 썬플라워 향일화 조화꽃 소재 꽃장식 연출,022060|010|022060008|010015005|010015|022,,,mdeco.co.kr(c),0,1,0,0,,,,"<p><b>▒ 제품 설명</b><br>12개 세트로 배송되는 제품 입니다.<br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 28cm 가량<br> 가로폭 : 22cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br> (보통 가로 사이즈는 바닥에 놓은 상태에서 측정하고 있답니다.)<br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-071.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-072.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-073.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-074.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-075.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-076.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-077.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-078.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-262.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-263.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-324.jpg""><br> <img src=""https://img.mdeco.kr/2022-07-05/20220712-325.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></p>",1657616221615i0.jpg,1657616221850s0.jpg,1657616221779m0.jpg,1657616221218l0.jpg,,0000-00-00,1,0,,single,,^^108000^0^0^0^1480^0,^,,,,,,,,,1,,,TGYH-JQ-006N,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
