상품번호,상품명(필수),상품분류(필수),상품코드,원산지,제조사,브랜드번호,과세/비과세,배송정책,적립금정책,유사검색어,가격대체문구,짧은설명,상품설명,메인이미지,리스트이미지,상세이미지,확대이미지,관리 메모,출시일,상품출력여부,품절상품,재고량연동,옵션출력방식,가격/재고 옵션명,가격/재고 옵션목록,추가상품제목,추가상품목록,상품추가정보 제목,상품추가정보1,상품추가정보2,상품추가정보3,상품추가정보4,상품추가정보5,상품추가정보6,관련상품방식,관련상품번호,상품필수정보,모델명,상품상태,공급가격,입력옵션제목,입력옵션목록,회원 적립금혜택 제외,회원 할인혜택 제외,제조일자,유효일자시작,유효일자끝,이벤트문구,모바일 전용 이미지 사용여부,모바일 메인 이미지,모바일 리스트 이미지,모바일 상세 이미지,모바일 확대 이미지,모바일 메인에 사용될 PC 이미지,모바일 리스트 사용될 PC 이미지,모바일 상세 사용될 PC 이미지,모바일 확대 사용될 PC 이미지,수입 및 제작 여부,판매방식 구분,주 이용 고객층,성별,상품속성,검색태그,네이버 카테고리,가격비교 페이지 ID,네이버쇼핑 노출 설정,상품별 배송비,페이스북 광고 사용 설정,페이스북 광고 제품 피드 이미지,도서공연비 소득공제 상품 여부,다음 쇼핑하우 노출 설정
goodsno,goodsnm,goodscate,goodscd,origin,maker,brandno,tax,delivery_type,use_emoney,keyword,strprice,shortdesc,longdesc,img_i,img_s,img_m,img_l,memo,launchdt,open,runout,usestock,opttype,optnm,opts,addoptnm,addopts,ex_title,ex1,ex2,ex3,ex4,ex5,ex6,relationis,relation,extra_info,model_name,goods_status,provider_price,inputable_addoptnm,inputable_addopts,exclude_member_reserve,exclude_member_discount,manufacture_date,effective_date_start,effective_date_end,naver_event,use_mobile_img,img_w,img_x,img_y,img_z,img_pc_w,img_pc_x,img_pc_y,img_pc_z,naver_import_flag,naver_product_flag,naver_age_group,naver_gender,naver_attribute,naver_search_tag,naver_category,naver_product_id,naver_shopping_yn,goods_delivery,use_facebook,img_facebook,culture_benefit,daum_shopping_yn
78631,조화 다알리아 꽃 부쉬 36cm 5색 택1 각24개 세트 인조 달리아 연출 장식 고급조화 조화꽃 예쁜조화 매장,022|022060|022060012,,,mdeco.co.kr(ws),0,1,0,0,,,,"<center><b>▒ 제품 설명</b><br> 5가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br>각 색상별 24개&#160;세트로 배송 되는 제품 입니다.<br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 36cm 가량<br> 가로 폭 : 21cm 가량<br> <br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문 주세요.<br> 보통 가로 사이즈는<br> 바닥에 놓은 상태에서 측정하고 있습니다.<br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/1-8image/1-ws.jpg""><br> <br> <img src=""https://img.mdeco.kr/2025-03-07/20250321-001.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-07/20250321-003.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-07/20250321-002.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-07/20250321-004.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-07/20250321-005.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-07/20250321-006.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-07/20250321-007.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-07/20250321-008.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-07/20250321-009.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-07/20250321-010.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-07/20250321-011.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-07/20250321-012.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-07/20250321-013.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-07/20250321-014.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-07/20250321-015.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-07/20250321-016.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-07/20250321-117.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-07/20250321-118.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-07/20250321-119.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-07/20250321-120.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-07/20250321-121.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-07/20250321-139.jpg""><br> <img src=""https://img.mdeco.kr/2025-03-07/20250321-140.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""></center>",1742521089210i0.jpg,1742521089618s0.jpg,1742521089303m0.jpg,1742521089514l0.jpg,,0000-00-00,1,0,o,double,색상(Color),피치^^72000^96000^0^0^1480^0|화이트^^72000^96000^0^0^1480^0|퍼플^^72000^96000^0^0^1480^0|옐로우^^72000^96000^0^0^1480^0|LT퍼플^^72000^96000^0^0^1480^0,^,,,,,,,,,1,,,f-1164,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
77878,조화 달리아 다알리아 꽃 가지 78cm 3색 택1 조화꽃 예쁜조화 고급조화 꽃장식 연출,022|022060|022060012,,,mdeco.co.kr(m),0,1,0,0,,,,"<center><b>▒ 제품 설명</b><br> 3가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br> <br> 세트 주문시<br> <b>할인 적용되어 판매 됩니다.</b><br> <br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 78cm 가량<br> 가로 폭 : 26cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문 주세요.<br> 보통 가로 사이즈는 바닥에 놓은 상태에서<br> 측정하고 있답니다.<br> <br> <br> <br> <br> <br> <br> <br> <img src=""http://img.mdeco.kr/1-8image/m-fower.jpg""><br> <br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-351.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-352.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-353.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-354.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-355.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-356.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-357.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-358.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-359.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-360.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-361.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-589.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-590.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-591.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-592.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-026.jpg""><br> <img src=""https://img.mdeco.kr/2025-01-02/20250110-027.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center>",1736492832782i0.jpg,1736492832643s0.jpg,1736492832815m0.jpg,1736492831804l0.jpg,,0000-00-00,1,0,,double,색상(Color),핑크^^8480^10600^0^0^1480^0|화이트^^8480^10600^0^0^1480^0|LT피치^^8480^10600^0^0^1480^0,수량^o,수량^낱개^0|수량^24개 세트^154720,,,,,,,,1,,,25FMYS431002.CK/YC(24/144),N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
76330,조화 파스텔 다알리아 달리아 부쉬 39cm 4색 택1 각24개 세트 조화꽃 꽃장식 고급조화 예쁜조화 꽃,022060012|022060|022,,,mdeco.co.kr(zz.ws),0,1,0,0,,,,"<p></p><center><font size=""3""><b>▒ 제품 설명</b><br> 4가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br>색상 별 각 24개 세트로 배송 되는 제품 입니다.<br style=""""> <br><br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 39cm 가량<br> 가로 폭 : 22cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문 주세요.<br> 보통 가로 사이즈는<br> 바닥에 놓은 상태에서 측정하고 있습니다.</font><br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/1-8image/1-ws.jpg""><br> <br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-009.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-011.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-010.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-012.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-013.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-014.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-015.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-016.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-017.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-018.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-019.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-020.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-021.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-057.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-058.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-059.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-060.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-061.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-104.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-105.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center><p></p>",1723014672728i0.jpg,1723014672514s0.jpg,1723014672657m0.jpg,1723014672470l0.jpg,,0000-00-00,1,0,,double,색상(Color),옐로우^^72000^84000^0^0^1480^0|크림^^72000^84000^0^0^1480^0|라벤더^^72000^84000^0^0^1480^0|블루^^72000^84000^0^0^1480^0,^,,,,,,,,,1,,,F-1164(24/192),N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
76301,조화 스텔라 다알리아 가지 65cm 3색 택1 각 36개 세트 조화꽃 꽃장식 고급조화 예쁜조화 꽃 데코,022060012|022060|022,,,mdeco.co.kr(e),0,1,0,0,,,,"<p></p><center><font size=""3""><b>▒ 제품 설명</b><br> 3가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br>색상 별 각 36개 세트로 배송 되는 제품 입니다.<br style=""""> <br><br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 65cm 가량<br> 가로 폭 : 21cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문 주세요.<br> 보통 가로 사이즈는 바닥에 놓은 상태에서<br> 측정하고 있습니다.</font><br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-161.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-163.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-162.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-164.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-165.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-166.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-167.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-168.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-169.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-170.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-171.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-379.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-380.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-381.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-435.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-06/20240807-436.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center><p></p>",172301428656i0.jpg,1723014286127s0.jpg,1723014286649m0.jpg,1723014286322l0.jpg,,0000-00-00,1,0,,double,색상(Color),샴페인^^108000^126000^0^0^1480^0|화이트^^108000^126000^0^0^1480^0|블루^^108000^126000^0^0^1480^0,^,,,,,,,,,1,,,EY-0002(36/288),N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
76050,조화 파스텔 다알리아 부쉬 39cm 24개 세트 4색 택1 조화꽃 인조 달리아 예쁜조화 고급조화 꽃 장식,022|022060|022060012,,,mdeco.co.kr(zz.ws),0,1,0,0,,,,"<p></p><center><b>▒ 제품 설명</b><br> 4가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br> 24개 세트로 배송되는 제품 입니다.<br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 39cm 가량<br> 가로폭 : 21cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br> 보통 가로 사이즈는<br> 바닥에 놓은 상태에서 측정하고 있습니다.<br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/1-8image/1-ws.jpg""><br> <br> <img src=""https://img.mdeco.kr/2024-07-04/20240723-528.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-04/20240723-530.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-04/20240723-529.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-04/20240723-531.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-04/20240723-532.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-04/20240723-533.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-04/20240723-534.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-04/20240723-535.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-04/20240723-536.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-04/20240723-537.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-04/20240723-538.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-04/20240723-539.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-04/20240723-540.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-04/20240723-541.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-04/20240723-542.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-04/20240723-543.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-04/20240723-757.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-04/20240723-758.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-04/20240723-759.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-04/20240723-760.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-04/20240723-761.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-04/20240723-762.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-04/20240723-794.jpg""><br> <img src=""https://img.mdeco.kr/2024-07-04/20240723-795.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center><p></p>",172171200138i0.jpg,1721712001544s0.jpg,1721712001969m0.jpg,1721712001323l0.jpg,,0000-00-00,1,0,,double,색상(Color),옐로우 24개^^72000^0^0^0^1480^0|크림 24개^^72000^0^0^0^1480^0|라벤더 24개^^72000^0^0^0^1480^0|블루 24개^^72000^0^0^0^1480^0,^,,,,,,,,,1,,,F-1164,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
75717,조화 다알리아 믹스 달리아 부쉬 7H 46cm 2색 택1 각 12개 세트 조화꽃 예쁜조화 고급조화 꽃장식 연출,022060006|022060012|022|022060,,,mdeco.co.kr(c),0,1,0,0,,,,"<p></p><center><b>▒ 제품 설명</b><br> 2가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br>색상별 각 12개 세트로 배송되는 제품 입니다.<br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 46cm 가량<br> 가로폭 : 31cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br> (보통 가로 사이즈는 바닥에 놓은 상태에서 측정하고 있답니다.)<br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-162.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-164.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-163.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-165.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-166.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-167.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-168.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-169.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-170.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-171.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-172.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-173.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-371.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-372.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-373.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-374.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-445.jpg""><br> <img src=""https://img.mdeco.kr/2024-06-01/20240605-446.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center><p></p>",17175515849i0.jpg,1717551584285s0.jpg,1717551584991m0.jpg,1717551584762l0.jpg,,0000-00-00,1,0,,double,색상(Color),핑크^^115200^0^0^0^1480^0|크림^^108000^0^0^0^1480^0,^,,,,,,,,,1,,,TCT-40313(1D/8D),N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
75698,조화 달리아 다알리아 가지 66cm 2색 택1 각 24개 세트 조화꽃 예쁜조화 고급조화 꽃장식 연출,022060012|022060|022,,,mdeco.co.kr(jh),0,1,0,0,,,,"<p></p><center><b>▒ 제품 설명</b><br> 2가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br>색상별 각 24개 세트로 배송되는 제품 입니다.<br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 66cm 가량<br> 가로폭 : 14cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-167.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-169.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-168.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-170.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-171.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-172.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-173.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-174.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-292.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-293.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-294.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-029.jpg""><br> <img src=""https://img.mdeco.kr/2024-05-06/20240528-030.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></center><p></p>",1716870021521i0.jpg,171687002167s0.jpg,17168700215m0.jpg,1716870021905l0.jpg,,0000-00-00,1,0,,double,색상(Color),화이트^^62400^0^0^0^1480^0|옐로우^^62400^0^0^0^1480^0,^,,,,,,,,,1,,,,N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
74797,조화 다알리아 부쉬 51cm 4색 택1 각 12개 세트 조화꽃 예쁜조화 고급조화 꽃장식 연출,022|022060012|022060,,,mdeco.co.kr(ws),0,1,0,0,,,,"<p><b>▒ 제품 설명</b><br> 4가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br>색상 별 각 12개 세트로 배송되는 제품 입니다.<br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 51cm 가량<br> 가로폭 : 30cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br> <br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/1-8image/1-ws.jpg""><br> <br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-116.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-118.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-117.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-119.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-120.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-121.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-122.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-123.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-124.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-125.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-126.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-127.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-128.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-129.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-163.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-164.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-165.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-166.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-167.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-168.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-169.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-170.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-198.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-199.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></p>",1708061615828i0.jpg,1708061615237s0.jpg,170806161531m0.jpg,1708061615133l0.jpg,,0000-00-00,1,0,,double,색상(Color),DK핑크^^96000^0^0^0^1480^0|LT핑크^^96000^0^0^0^1480^0|크림^^96000^0^0^0^1480^0|피치^^96000^0^0^0^1480^0,^,,,,,,,,,1,,,M-244(12/72),N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
74796,조화 미니 다알리아 스프레이 48cm 7색 택1 각 24개 세트 조화꽃 예쁜조화 고급조화 꽃장식 연출,022|022060012|022060,,,mdeco.co.kr(ws),0,1,0,0,,,,"<p><b>▒ 제품 설명</b><br> 7가지 색상 입니다.<br> 주문 시 색상을 선택하여 주세요.<br> <br>색상 별 각 24개 세트로 배송되는 제품 입니다.<br> <br> <br> <br> <br> <br> <br> <b>▒ 제품 사이즈</b><br> 길이 : 48cm 가량<br> 가로폭 : 17cm 가량<br> 연출하시는 방법에 따라 크기의 변동폭이 크답니다.<br> 참고하셔서 주문주세요.<br> <br> <br> <br> <br> <br> <br> <br> <img src=""https://img.mdeco.kr/1-8image/1-ws.jpg""><br> <br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-098.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-100.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-099.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-101.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-102.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-103.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-104.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-105.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-106.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-107.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-108.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-109.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-110.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-111.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-112.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-113.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-114.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-115.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-161.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-162.jpg""><br> <img src=""https://img.mdeco.kr/2024-02-05/20240216-197.jpg""><br> <br> <img src=""https://img.mdeco.kr/1-8image/all.jpg""><br></p>",1708061536215i0.jpg,1708061536244s0.jpg,1708061536124m0.jpg,1708061536769l0.jpg,,0000-00-00,1,0,,double,색상(Color),블루^^60600^0^1200^0^1480^0|라벤더^^60600^0^0^0^1480^0|핑크^^60600^0^0^0^1480^0|화이트^^60600^0^0^0^1480^0|피치^^60600^0^0^0^1480^0|옐로우^^60600^0^0^0^1480^0|오렌지^^60600^0^0^0^1480^0,^,,,,,,,,,1,,,F-1137(24/240),N,0,,,,,0000-00-00,0000-00-00,0000-00-00,,0,,,,,img_i,img_s,img_m,img_l,0,0,0,0,,,,,Y,0,0,,N,Y
